event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRQ25911,2020-07-30,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Iraq),,Protesters,,,,Protesters only,,368,Middle East,Iraq,Babil,Al Hilla,Abi Gharaq,Nahiyat Abi Gharaq,32.5271,44.344,1,Radio Nawa,National,"On 30 July 2020, demonstrators stormed the Electric Power Transmission Directorate in Abi Gharq, west of Hilla, in Babylon province demanding an increase in Babylon's share of electricity.",0,crowd size=no report,1708988312
YEM63059,2021-03-08,2021,1,Demonstrations,Riots,Violent demonstration,Rioters (Yemen),,Rioters,,,,Rioters only,,887,Middle East,Yemen,Aden,Craiter,,Aden - Maashiq Presidential Palace,12.7655,45.0541,1,RT; Twitter; Yemen Data Project,Local partner-National,"On 8 March 2021, rioters in Aden city took to the streets burning tires in demonstration against the situation of public services and of the economy. One source published a photo showing the rioters closing down the Maashiq presidential palace street (Craiter, Aden).",0,crowd size=no report,1724113610
SYR58029,2017-09-25,2017,1,Political violence,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,,External/Other forces,Civilians (Syria),,Civilians,External/Other forces-Civilians,Civilian targeting,760,Middle East,Syria,Deir ez Zor,Abu Kamal,Abu Kamal,Al-Bukamal,34.4546,40.9116,1,Airwars,Other,"Coalition warplanes bombed several areas in Al-Bukamal city, including near Al-Hana hospital, killing 3 to 4 civilians, and injuring 2 more civilians.",3,,1720478212
IRN1551,2016-06-24,2016,1,Political violence,Battles,Armed clash,PDKI: Democratic Party of Iranian Kurdistan,,Rebel group,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,State forces,State forces-Rebel group,,364,Middle East,Iran,West Azerbaijan,Mahabad,Khalifan,Hasan Chap,36.5953,45.535,1,Middle East Monitor; Radio Zamaneh,International,"Clashes broke out between KDPI and IRGC forces in Benguin, Bagerdan, Hasan Chap, and Do Chuman villages, Khalifan District, Mahabad County, West Azerbaijan Province on June 24 and continuing into June 25 after the KDPI visited the area to promote the party. 5 KDPI fighters, including 2 commanders, were killed; the KDPI claimed to have killed 'several' IRGC soldiers, but the IRGC denied any casualties (10 unknown IRGC 5 KDPI deaths coded across 8 events).",2,,1618556670
TUR18464,2021-10-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Students (Turkey),Protesters,,,,Protesters only,,792,Middle East,Turkey,Van,Tusba,,Tusba,38.5257,43.3689,1,Mezopotamya Agency; Sozcu,National,"On 21 October 2021, university students continued their demonstrations on the campus of Yuzuncu Yil University in Tusba, Van to protest against the high dormitory fees and meal prices.",0,crowd size=no report,1635169248
IRQ9828,2016-05-28,2016,2,Political violence,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Military Forces of the United States (2009-2017),External/Other forces,Islamic State in Iraq and the Levant (ISIL),,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Ninewa,Telafar,Markaz Telafar,Kisik Kupri,36.4747,42.6691,2,Airwars,Other,"Reported on 28 May, two global coalition airstrikes struck an ISIL tactical unit, a headquarters and a fighting position near Kisik.",0,,1730156935
ISR14601,2023-04-19,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Israel),,Protesters,,,,Protesters only,,376,Middle East,Israel,HaMerkaz,Rehovot,Rehovot,Rehovot,31.8942,34.812,1,Jerusalem Post; Times of Israel; Walla!News,National,"On 19 April 2023, dozens to hundreds protested in Rehovot (HaMerkaz) against the proposed judicial overhaul ahead of Prime Minister Netanyahu's planned arrival to the city.",0,crowd size=dozens to hundreds,1729632672
IRQ13828,2018-08-18,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Iraq),,Protesters,,,,Protesters only,,368,Middle East,Iraq,Kerbala,Kerbela,Markaz Kerbela,Kerbala,32.5979,44.0165,1,Yaqein,National,"On 18 August 2018, activists in Kerbala protested in the al Tarbiah square for the fourth week in a row, demanding that corrupt officials being brought to justice, and for the provision of better services.",0,,1650490673
IRN16910,2017-11-20,2017,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Shush,Shavur,Haft Tappeh,32.0837,48.41,1,Free Union of Iranian Workers,Other,"On 20 November 2017, contractors of Haft Tappeh Sugarcane Agro-Industry Company held a rally and blocked the northern gate of the company in Haft Tappeh (Khuzestan) over unpaid wages.",0,crowd size=no report,1646060628
SYR129491,2024-06-21,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Syria),,Protesters,,,,Protesters only,,760,Middle East,Syria,Idleb,Harim,Armanaz,Armanaz,36.0836,36.5031,1,Facebook; SOHR; Syria TV,Other-New media,"On 21 June 2024, hundreds of locals staged a protest in Armanaz town in Idleb countryside, against HTS and its leader and demanding the release of the detainees.",0,crowd size=hundreds,1720477749
SYR7060,2017-05-22,2017,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,External/Other forces,,,,External/Other forces only,,760,Middle East,Syria,Hama,Hama,Hama,Hama,35.1337,36.7613,2,SOHR,Other,Unidentified warplanes conducted airstrikes east of Hama city. There were no reported fatalities.,0,,1720478044
YEM38957,2015-11-02,2015,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2015-2017) Houthi-Saleh,,State forces,Civilians (Yemen),,Civilians,State forces-Civilians,Civilian targeting,887,Middle East,Yemen,Lahij,Al Hawtah,,Al Hawtah,13.0567,44.8819,1,HRW; Yemen Data Project,Local partner-National,"A mine in al-Hotah, the capital of Lahj governorate, killed two children on November 2.",2,,1690843388
SYR16166,2017-11-14,2017,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Syria),,Political militia,Civilians (Syria),,Civilians,Political militia-Civilians,Civilian targeting,760,Middle East,Syria,Aleppo,Azaz,Nabul,Nabul,36.3751,36.9965,1,Liveuamap; SOHR,Local partner-New media,"Shells fell on the regime-controlled town of Nabul in northern Aleppo, killing 2 people.",2,,1720478198
TUR4143,2016-07-20,2016,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,Protesters,,,,Protesters only,,792,Middle East,Turkey,Kayseri,Yahyali,,Yahyali,38.1023,35.357,1,Beyaz Gazete,National,"People in Yahyali, Kayseri staged an anti coup Democracy Watch rally on July 20.",0,,1552577192
SYR15967,2017-11-11,2017,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,State forces,,,,State forces only,,760,Middle East,Syria,Hama,Muhradah,Kafr Zeita,Kafr Zeita,35.3736,36.6018,2,SHAAM; SOHR,Other-National,Regime forces shelled areas in the vicinity of the town of Kafr Zeita causing material damage but no information about casualties reported.,0,,1720478199
PSE59086,2024-09-05,2024,1,Strategic developments,Strategic developments,Looting/property destruction,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Liveuamap,Local partner-New media,"Property destruction: On 5 September 2024, Israeli military forces blew up residential buildings [likely empty] in central Rafah (Rafah, Gaza Strip), presumably in controlled explosions.",0,,1725924073
IRQ34653,2021-11-02,2021,1,Political violence,Battles,Armed clash,Military Forces of Iraq (2020-2022),,State forces,Unidentified Armed Group (Iraq),,Political militia,State forces-Political militia,,368,Middle East,Iraq,Diyala,Al Muqdadiya,Markaz Al Muqdadiya,Abu Saida,33.9282,44.7729,1,Al Maloomah,National,"On 2 November 2021, an unspecified Iraqi special forces unit clashed with unspecified militants in the orchards of Abu Saida district, Diyala. The clash erupted when the militants resisted arrest. The clash resulted in 2 injured militants and 1 injured special forces operative. There were no fatalities. It remains unclear if any of the wanted militants were successfully detained.",0,,1715049463
PSE30600,2022-11-08,2022,1,Political violence,Riots,Mob violence,Rioters (Palestine),,Rioters,Military Forces of Israel (2021-2022),,External/Other forces,Rioters-External/Other forces,,275,Middle East,Palestine,West Bank,Ramallah and Al Bireh,,Pesagot,31.899,35.2242,1,PLO Negotiations Affairs Department,Other,"On 8 November 2022, Palestinian rioters hurled stones at Israeli military forces positioned in the vicinity of Pesagot settlement (Ramallah and Al Bireh, West Bank). Soldiers fired stun grenades and tear gas canisters at rioters.",0,crowd size=no report,1716328133
IRN2006,2017-06-18,2017,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 12,35.681,51.4291,1,Iranian Labour News Agency,National,"On 18 June 2017, 200 staff of Tehran Urban & Suburban Railway Operation Co. protested against the management of the company, delays in wage payment, insurance problems, and the lack of independent trade unions outside the main office of the Company in Tehran.",0,,1653500062
SYR45933,2018-09-02,2018,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Syria),,Political militia,,,,Political militia only,,760,Middle East,Syria,Aleppo,Jebel Saman,Atareb,Batabu,36.1345,36.7389,1,Liveuamap,Local partner-New media,An unidentified armed group detonated an improvised explosive device in Batabu village in the western countryside of Aleppo. Neither injuries nor fatalities were reported.,0,,1720478324
PSE27280,2022-04-25,2022,1,Political violence,Battles,Armed clash,Military Forces of Israel (2021-2022),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,2,PLO Negotiations Affairs Department,Other,"On 25 April 2022, Israeli military forces positioned on the border opened fire at a military location belonging to an unidentified Palestinian armed group east of Al Burayj refugee camp (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641873
IRQ46764,2023-06-08,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Iraq),Health Workers (Iraq),Protesters,,,,Protesters only,,368,Middle East,Iraq,Al Muthanna,Al Samawa,Al Sowair,As Samawah,31.3059,45.2799,1,Al Mirbad,National,"On 8 June 2023, doctors went on strike and protested at the Women's and Children's Hospitals and the Hussein Hospital in As Samawah city, Muthanna. The protesters demanded backpay for one-and-a-half months of work. The protesters demanded salaries to be paid on time like it is done at other health institutions.",0,crowd size=no report,1686592351
PSE9525,2021-05-14,2021,1,Political violence,Riots,Mob violence,Rioters (Palestine),,Rioters,Military Forces of Israel (2009-2021),,External/Other forces,Rioters-External/Other forces,,275,Middle East,Palestine,West Bank,Salfit,,Dayr Istiya,32.131,35.1396,1,Palestine News and Information Agency,National,"On 14 May 2021, clashes erupted between Palestinians and Israeli military forces in Dayr Istiya (Salfit). Dozens of Palestinians suffered from tear gas inhalation. 10 Palestinians were wounded, 3 by live fire during clashes in Salfit governorate.",0,crowd size=no report,1723505950
IRQ42966,2022-11-10,2022,1,Political violence,Battles,Armed clash,PKK: Kurdistan Workers Party,,Rebel group,Military Forces of Turkey (2016-),,External/Other forces,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Gire Cudi,37.1459,43.5907,2,ANF News,International,"On 10 November 2022, PKK militants attacked Turkish army soldiers via heavy guns (presumably referring to rocket or artillery weapons) and firearms in Gire Cudi area of Al Amadiya district, Duhok. HPG (PKK) claimed 2 Turkish soldiers were killed  (PKK's claim of fatalities among Turkish forces is coded as 0 fatalities).",0,,1722291491
YEM92332,2024-10-04,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Yemen),Government of Yemen (2017-) Houthi,Protesters,,,,Protesters only,,887,Middle East,Yemen,Ibb,Dhi As Sufal,,Ad Dakhal,13.8618,44.0189,1,Yemen News Agency (SABA) - Houthi,National,"On 4 October 2024, protesters held a large Houthi-sponsored demonstration in Ad Dakhal (Dhi As Sufal, Ibb) in solidarity with the Palestinian and Lebanese people, denouncing the assassination of the Secretary General of Hezbollah, Hassan Nasrallah, and with Houthi actions against the 'Zionist enemy' in the context of the latest round of violence in Israel-Palestine.",0,crowd size=large,1728358625
IRN27161,2024-04-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Chaharmahal and Bakhtiari,Shahrekord,Central,Shahr e Kord,32.3256,50.8644,1,Tasnim News Agency,National,"On 2 April 2024, local residents staged a rally at Emamzadegan Square in Shahr e Kord city (Chaharmahal and Bakhtiari) to condemn the air strike (likely) by Israel against the Iranian Consulate in the Syrian capital of Damascus and killed 7 IRGC officers. They also condemned 'the crimes of the Zionist regime against Palestinians' and chanted the slogans 'Death to America' and 'Death to Israel.'",0,crowd size=no report,1712617342
SAU5288,2015-05-08,2015,1,Political violence,Battles,Armed clash,Military Forces of Yemen (2015-2017) Houthi-Saleh,,External/Other forces,Military Forces of Saudi Arabia (2015-),,State forces,State forces-External/Other forces,,682,Middle East,Saudi Arabia,Najran,Najran,,Jabal Makhruq,17.4412,44.3452,1,Yemen Data Project; Yemen News Agency SABA,Local partner-Regional,"On 5 August 2015, pro-Houthi forces attacked Al Makhruq and Ash Shurfah military sites in Najran, destroying military vehicles, and killing several Saudi soldiers. Unknown fatalities coded as 10 and split across two events.",5,,1727740336
YEM78934,2023-02-08,2023,1,Political violence,Battles,Government regains territory,Military Forces of Yemen (2022-) Presidential Leadership Council - STC Shabwani Defense Forces,,State forces,Military Forces of Yemen (2022-) Presidential Leadership Council - STC Shabwani Defense Forces,,State forces,State forces-State forces,,887,Middle East,Yemen,Shabwah,Ataq,,Ash Shubaykah,14.6659,46.8123,1,Al Mahrah Post; Al Mashhad Al Yemeni - Pro-IRG; Crater Sky; Yemen Data Project,Local partner-National,"On 8 February 2023, STC Shabwani Defense fighters led by commander Ubayd al Aram clashed with STC Shabwani Defense fighters led by commander Anis as Subayhi and took control of Ash Shubaykah camp (Ataq, Shabwah). Casualties unknown. One source claimed that the groups had a disagreement over finances. Earlier clashes between the two groups took place in Nawkhan (coded as a separate event).",0,,1713223342
IRN24377,2023-09-21,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Eteraze Bazar,New media,"On 21 September 2023, workers of Machine Sazi staged a protest at their workplace in Isfahan city (Isfahan) due to non-payment of salaries and benefits, including workers' lunch.",0,crowd size=no report,1695674998
SYR107431,2022-11-02,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,State forces,,,,State forces only,,760,Middle East,Syria,Lattakia,Al Haffa,Kansaba,Kabani,35.7187,36.2331,2,SOHR,Other,"On 2 November 2022, regime forces shelled Kabani axis in Lattakia countryside. Casualties unknown.",0,,1720478932
IRQ45750,2023-04-20,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Gulkah,37.148,43.3244,2,People's Defense Forces; ROJ News,Other-Regional,"On 20 April 2023, Turkish army warplanes conducted airstrikes against PKK militants in Golka (Gulkah) area in Al Amadiya district of Duhok. Casualties unknown.",0,,1715049468
YEM21067,2018-06-23,2018,1,Political violence,Battles,Government regains territory,Military Forces of Yemen (2012-2022) Hadi,,State forces,Military Forces of Yemen (2017-) Houthi,,State forces,State forces-State forces,,887,Middle East,Yemen,Lahij,Al Qabbaytah,,Jabal Humalah,13.4395,44.3703,1,Gulf News (UAE); Yemen Data Project,Local partner-National,"Pro-Hadi forces have reportedly gained control of new areas in Qabbayta district, Lahij, after clashing with Al-Houthi forces in the area. According to the report, soldiers have reached the Khalsa mountain in the Suq al-Khamis area, as well as gaining territory in the Jabal Humalah area. No further info.",0,,1690843523
TUR25935,2022-06-27,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Turkey),,Political militia,Civilians (Turkey),Farmers (Turkey),Civilians,Political militia-Civilians,Civilian targeting,792,Middle East,Turkey,Siirt,Pervari,,Dogankoy,37.7633,42.7893,2,Human Rights Foundation of Turkey,Other,"On 27 June 2022, a woodchopper stepped on an explosive device causing it to detonate and injure him near Dogankoy village, Siirt.",0,,1657031501
